customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
5868-YTYKS;Male;0;0;1;1;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;2025;2025;0
3525-DVKFN;Female;0;0;0;17;1;No;0;0;0;0;0;0;Two year;0;Mailed check;194;35805;0
1482-OXZSY;Male;0;0;0;30;1;Fiber optic;1;0;0;0;1;1;Month-to-month;1;Bank transfer (automatic);1004;293625;0
0377-JBKKT;Male;0;1;1;22;1;DSL;1;1;0;1;0;0;Month-to-month;1;Mailed check;5795;12718;0
5778-BVOFB;Female;0;0;0;9;1;DSL;0;0;0;1;1;0;Month-to-month;1;Bank transfer (automatic);595;53005;0
3373-YZZYM;Male;0;1;1;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;192;192;0
2057-ZBLPD;Female;0;1;0;21;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;865;18087;1
0228-MAUWC;Male;0;0;0;19;1;DSL;0;0;1;1;0;0;Month-to-month;0;Electronic check;5955;11446;0
5502-RLUYV;Female;0;1;1;69;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;10395;74469;1
0023-HGHWL;Male;1;0;0;1;0;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;251;251;1
7663-YJHSN;Female;0;1;0;72;1;Fiber optic;1;1;1;1;1;0;Two year;1;Bank transfer (automatic);10395;75569;0
4915-BFSXL;Male;0;1;1;70;1;DSL;1;0;1;0;1;0;Two year;0;Credit card (automatic);6895;48587;0
3086-RUCRN;Female;0;0;0;66;1;Fiber optic;1;1;1;1;0;1;Month-to-month;1;Bank transfer (automatic);1031;6595;0
5215-LNLDJ;Female;0;1;1;7;0;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;247;14905;0
7576-JMYWV;Female;1;1;1;46;1;Fiber optic;1;1;0;1;1;1;Month-to-month;1;Electronic check;1102;49721;0
9039-RBEEE;Male;0;0;0;39;0;DSL;1;1;0;1;1;0;Month-to-month;1;Credit card (automatic);4895;188085;1
0257-KXZGU;Female;0;1;1;32;1;DSL;0;1;1;0;0;0;Month-to-month;0;Bank transfer (automatic);6245;204555;0
1307-ATKGB;Male;0;0;0;24;1;Fiber optic;0;1;1;0;0;1;Month-to-month;1;Electronic check;8955;218715;0
8417-FMLZI;Male;0;1;1;6;1;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Credit card (automatic);8355;47755;1
3714-XPXBW;Female;0;0;0;37;1;DSL;1;1;1;1;1;0;Month-to-month;1;Credit card (automatic);789;297695;0
1850-AKQEP;Male;0;0;1;8;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2035;1787;0
2824-DXNKN;Female;0;1;1;72;1;DSL;1;0;1;0;1;0;Two year;1;Bank transfer (automatic);7145;502585;0
5227-JSCFE;Male;1;1;0;71;0;DSL;1;1;1;1;0;0;Two year;0;Credit card (automatic);4635;33534;0
0848-ZGQIJ;Female;0;1;0;16;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Bank transfer (automatic);9465;146115;0
3621-CHYVB;Female;0;1;0;57;0;DSL;1;0;1;1;0;1;Month-to-month;1;Bank transfer (automatic);499;27824;0
8042-RNLKO;Male;0;0;0;66;1;No;0;0;0;0;0;0;One year;0;Bank transfer (automatic);2545;169915;0
1792-UXAFY;Female;1;0;0;17;1;Fiber optic;0;1;1;0;1;0;Month-to-month;1;Electronic check;8915;14969;1
5372-FBKBN;Female;0;0;1;21;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2075;4522;0
0420-TXVSG;Male;0;1;0;66;1;DSL;1;1;1;0;0;0;Two year;1;Credit card (automatic);661;442845;0
6217-TOWGS;Female;0;1;0;17;1;DSL;0;1;0;0;1;1;Month-to-month;1;Bank transfer (automatic);754;132255;0
0515-YPMCW;Male;0;0;1;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Mailed check;7045;7045;1
0378-XSZPU;Male;0;1;0;58;1;DSL;1;1;1;0;0;0;One year;0;Credit card (automatic);603;35638;1
1045-LTCYT;Female;0;1;1;8;1;No;0;0;0;0;0;0;Month-to-month;0;Credit card (automatic);2105;13975;0
1544-JJMYL;Male;0;0;0;27;1;DSL;1;0;1;1;1;0;One year;0;Credit card (automatic);6935;19273;0
4636-JGAAI;Male;0;1;0;34;1;Fiber optic;0;1;0;0;0;1;Month-to-month;0;Mailed check;8885;300025;0
6874-SGLHU;Male;0;0;0;30;1;Fiber optic;0;1;0;0;1;1;One year;1;Bank transfer (automatic);97;30213;0
5951-AOFIH;Male;0;0;0;33;1;DSL;0;1;1;0;1;0;Month-to-month;1;Credit card (automatic);664;22454;0
4729-XKASR;Male;0;0;1;1;0;DSL;0;0;0;0;0;0;Month-to-month;0;Electronic check;2475;2475;1
3059-NGMXB;Male;0;1;1;14;1;DSL;1;1;0;0;0;1;Month-to-month;0;Mailed check;692;94465;0
8652-YHIYU;Female;0;0;1;16;1;Fiber optic;0;0;0;1;0;0;One year;1;Credit card (automatic);795;12642;0
5278-PNYOX;Female;0;0;0;49;1;Fiber optic;0;0;1;1;1;1;Two year;0;Credit card (automatic);10065;491775;0
5449-FIBXJ;Male;0;1;1;19;1;Fiber optic;0;0;1;1;1;1;Month-to-month;0;Electronic check;1033;20127;1
3486-HOOGQ;Female;0;1;1;70;1;DSL;1;1;1;1;1;0;Two year;0;Bank transfer (automatic);797;57433;0
5061-PBXFW;Female;0;1;1;32;1;DSL;1;1;0;1;0;0;Month-to-month;0;Bank transfer (automatic);614;186465;0
8630-FJLIB;Female;0;0;0;18;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;698;122165;0
3891-NLXJB;Male;0;0;0;37;0;DSL;1;1;0;1;0;0;Two year;1;Mailed check;4055;139085;0
4749-OJKQU;Female;0;0;0;4;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7565;30235;0
0577-WHMEV;Female;0;1;0;16;1;Fiber optic;1;1;1;0;0;0;Month-to-month;0;Electronic check;907;13749;0
5453-AXEPF;Male;0;1;0;17;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Bank transfer (automatic);805;13369;0
3639-XJHKQ;Female;0;0;1;19;1;DSL;1;1;1;0;0;0;Month-to-month;1;Electronic check;606;12978;0
3716-LRGXK;Male;0;1;0;60;1;Fiber optic;0;0;1;0;1;1;Two year;0;Credit card (automatic);10115;60674;0
2263-SFSQZ;Male;0;1;1;51;1;No;0;0;0;0;0;0;Two year;1;Mailed check;2495;122225;0
9950-MTGYX;Male;0;1;1;28;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);203;48795;0
3397-AVTKU;Male;0;0;0;43;1;DSL;0;1;0;0;0;1;Two year;1;Electronic check;60;254855;0
4825-FUREZ;Male;0;1;0;42;1;No;0;0;0;0;0;0;Two year;0;Electronic check;2025;8355;0
9837-BMCLM;Male;0;0;0;3;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;785;24205;1
2672-OJQZP;Female;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;4475;4475;0
0137-UDEUO;Female;0;0;0;3;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;1985;6375;1
3134-DSHVC;Female;0;0;0;63;1;Fiber optic;1;1;1;0;1;0;Two year;0;Credit card (automatic);98;621845;0
6161-UUUTA;Male;1;0;0;3;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;799;2609;1
7821-DPRQE;Male;0;1;0;68;1;Fiber optic;1;1;0;1;1;1;Month-to-month;1;Electronic check;1077;73209;0
6543-XRMYR;Female;1;0;0;30;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;997;296735;1
2001-EWBQU;Female;0;0;0;60;1;Fiber optic;0;1;1;0;1;1;Two year;0;Electronic check;1047;63338;0
4925-LMHOK;Male;0;0;0;15;1;DSL;0;1;0;1;0;0;Month-to-month;1;Credit card (automatic);586;9397;1
1608-GMEWB;Male;1;0;0;45;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Bank transfer (automatic);939;420025;0
6695-AMZUF;Female;0;1;0;70;1;DSL;1;1;1;1;1;1;Two year;0;Credit card (automatic);8645;59502;0
1455-UGQVH;Male;0;1;0;10;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;985;103775;1
8410-BGQXN;Male;0;0;0;4;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;194;934;0
8280-MQRQN;Female;0;0;0;1;1;DSL;0;0;1;0;0;0;Month-to-month;1;Mailed check;5045;5045;1
1619-YWUBB;Female;0;1;0;68;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);2495;16149;0
7611-YKYTC;Male;0;1;1;22;1;Fiber optic;1;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);75;157395;0
2037-SGXHH;Male;0;1;1;38;1;Fiber optic;0;1;1;0;1;0;Month-to-month;1;Electronic check;9465;36243;1
3178-FESZO;Female;0;0;0;1;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Credit card (automatic);10025;10025;1
0365-GXEZS;Male;0;1;0;18;1;Fiber optic;0;0;1;1;0;0;Month-to-month;0;Electronic check;782;146875;0
0082-OQIQY;Male;0;0;0;29;1;Fiber optic;0;0;0;1;1;1;Month-to-month;1;Electronic check;942;26076;0
6087-MVHJH;Female;0;0;0;16;1;Fiber optic;0;0;1;0;0;1;Month-to-month;1;Electronic check;8845;14221;1
4603-JANFB;Male;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;6985;6985;1
3018-TFTSU;Male;0;0;0;12;1;Fiber optic;1;0;1;0;0;0;Month-to-month;0;Bank transfer (automatic);817;8586;1
3606-SBKRY;Male;0;0;0;31;0;DSL;0;0;1;0;1;1;One year;1;Electronic check;5005;15234;0
4806-KEXQR;Male;0;0;0;4;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;799;3243;1
0667-NSRGI;Female;0;1;0;48;1;DSL;0;0;1;1;0;1;One year;1;Mailed check;6955;34356;0
7083-YNSKY;Female;0;0;0;15;1;No;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);254;3996;1
6893-ODYYE;Male;0;0;0;50;1;Fiber optic;1;1;1;1;0;0;One year;1;Credit card (automatic);901;454945;0
8242-JSVBO;Male;0;0;0;7;1;DSL;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);4465;3225;0
2479-BRAMR;Male;1;1;0;41;1;Fiber optic;1;0;1;0;0;0;Month-to-month;1;Bank transfer (automatic);8375;327355;1
9541-ZPSEA;Male;0;1;1;68;1;Fiber optic;1;0;1;0;0;0;Two year;0;Credit card (automatic);8035;537515;0
2665-NPTGL;Female;1;1;0;26;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Bank transfer (automatic);981;25107;0
1139-WUOAH;Male;0;0;0;57;0;DSL;0;0;1;1;1;1;Two year;0;Credit card (automatic);5335;309005;0
4693-VWVBO;Female;0;0;0;3;1;No;0;0;0;0;0;0;Month-to-month;0;Electronic check;1955;6105;0
7434-SHXLS;Female;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;209;209;1
6937-GCDGQ;Male;0;1;1;19;1;DSL;1;0;0;0;0;0;One year;1;Bank transfer (automatic);4895;9556;0
0988-JRWWP;Female;0;0;0;3;1;DSL;0;0;0;0;1;0;Month-to-month;1;Electronic check;542;1404;0
5075-JSDKI;Female;0;0;0;59;1;No;0;0;0;0;0;0;Two year;0;Electronic check;2445;14931;0
7908-QCBCA;Female;0;1;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Mailed check;694;694;1
8644-XYTSV;Male;0;1;0;42;0;DSL;1;0;0;0;1;0;Month-to-month;1;Bank transfer (automatic);4015;162605;0
6711-FLDFB;Female;0;0;0;7;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;749;54115;1
3873-WOSBC;Male;0;1;0;67;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);256;17849;0
7465-ZZRVX;Male;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7035;7035;0
7975-JMZNT;Male;0;1;0;66;1;DSL;1;1;1;1;1;1;Two year;0;Bank transfer (automatic);917;60759;0
7251-XFOIL;Female;0;0;0;61;1;Fiber optic;0;0;1;0;0;1;Month-to-month;0;Mailed check;892;55006;0
4116-IQRFR;Male;0;1;1;4;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);241;731;0
3714-JTVOV;Female;1;1;0;42;1;Fiber optic;1;0;0;0;0;0;Month-to-month;1;Credit card (automatic);7415;32294;1
8259-DZLIZ;Female;0;1;1;64;1;DSL;0;1;0;0;0;0;One year;1;Bank transfer (automatic);5385;339985;0
0442-ZXKVS;Female;1;1;0;54;1;Fiber optic;1;1;1;1;1;1;One year;1;Bank transfer (automatic);1156;643105;0
7853-WNZSY;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);1975;1975;0
3120-FAZKD;Male;0;1;1;54;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);2405;12309;0
8606-OEGQZ;Female;0;0;1;18;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);253;45465;0
0225-ZORZP;Male;0;0;0;3;1;Fiber optic;0;1;0;0;0;1;Month-to-month;0;Electronic check;843;23505;0
4702-IOQDC;Female;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;701;701;1
9489-JMTTN;Female;0;1;1;72;1;DSL;1;1;1;1;1;1;Two year;0;Credit card (automatic);8975;65959;0
0575-CUQOV;Male;1;1;0;60;1;Fiber optic;0;1;1;0;1;1;One year;1;Electronic check;9795;5867;0
0967-BMLBD;Female;0;1;1;11;1;No;0;0;0;0;0;0;One year;1;Mailed check;20;19635;0
6178-KFNHS;Female;0;0;1;12;1;Fiber optic;1;0;0;0;0;0;Month-to-month;1;Electronic check;783;90925;1
2830-LEWOA;Male;0;1;1;61;1;Fiber optic;0;1;1;1;1;1;One year;0;Credit card (automatic);1039;644915;0
5006-MXVRN;Female;0;0;0;39;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);207;76245;0
1264-BYWMS;Male;0;0;0;55;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;968;528395;1
9658-WYUFB;Female;0;0;0;17;1;Fiber optic;1;1;0;0;1;0;Month-to-month;1;Electronic check;944;16175;1
8327-WKMIE;Male;0;0;0;37;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);2015;78575;0
6917-FIJHC;Female;0;1;0;72;1;No;0;0;0;0;0;0;Two year;1;Mailed check;26;1776;0
5329-KRDTM;Male;1;1;0;72;1;DSL;0;1;1;1;1;0;Two year;0;Credit card (automatic);7735;539625;0
7797-EJMDP;Female;0;0;0;8;1;DSL;1;0;0;1;0;1;Month-to-month;0;Bank transfer (automatic);6605;5745;0
3530-VWVGU;Female;0;1;1;22;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;199;4003;0
2013-SGDXK;Female;0;0;0;1;1;Fiber optic;0;1;0;0;1;0;Month-to-month;0;Electronic check;843;843;1
6368-NWMCE;Female;0;0;0;38;1;DSL;0;1;0;1;0;1;Month-to-month;0;Credit card (automatic);6815;26563;0
3633-CDBUW;Male;0;0;1;17;1;DSL;0;1;1;1;1;1;One year;0;Electronic check;8085;144595;0
0707-HOVVN;Female;1;0;0;70;1;DSL;0;1;1;1;1;0;Two year;1;Bank transfer (automatic);755;521265;0
8580-QVLOC;Female;1;1;1;72;1;DSL;1;1;1;1;1;1;Two year;0;Credit card (automatic);9245;644025;1
3956-MGXOG;Female;0;0;0;28;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;806;224495;0
9274-UARKJ;Female;0;0;0;15;1;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Bank transfer (automatic);832;1130;0
4077-HWUYD;Male;0;1;1;72;1;DSL;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);8755;646315;0
2012-NWRPA;Female;1;1;0;11;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;9955;11312;1
8808-ELEHO;Male;1;0;0;8;1;Fiber optic;0;0;1;0;0;0;Month-to-month;1;Electronic check;8125;58595;1
0103-CSITQ;Female;0;1;0;57;1;Fiber optic;0;1;1;1;1;1;One year;1;Bank transfer (automatic);1094;62527;0
3506-LCJDC;Male;0;1;1;1;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);1995;1995;1
8671-KKKOS;Female;0;1;0;46;0;DSL;1;1;0;0;1;0;Month-to-month;0;Electronic check;4555;206215;0
7305-ZWMAJ;Male;0;1;0;30;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);207;5871;0
9518-XXBXE;Male;1;1;0;10;1;Fiber optic;1;0;0;0;0;0;Month-to-month;0;Electronic check;753;72045;0
3934-HXCFZ;Male;0;1;0;23;1;Fiber optic;1;1;1;0;1;0;Month-to-month;1;Electronic check;9925;21864;1
6578-KRMAW;Male;0;0;0;32;1;Fiber optic;1;1;1;0;0;1;Month-to-month;1;Credit card (automatic);934;29793;0
4860-IJUDE;Male;0;0;0;13;1;Fiber optic;1;0;0;0;0;0;Month-to-month;1;Credit card (automatic);7375;95665;0
7666-WKRON;Female;0;0;0;39;1;Fiber optic;0;0;1;1;0;0;Two year;1;Electronic check;8045;320155;1
9688-YGXVR;Female;0;0;0;44;1;Fiber optic;0;1;1;0;1;0;Month-to-month;1;Credit card (automatic);8815;39732;0
0423-UDIJQ;Male;1;0;0;9;1;DSL;0;0;0;1;0;0;Month-to-month;0;Mailed check;492;4479;0
1945-XISKS;Female;0;1;0;67;1;No;0;0;0;0;0;0;Two year;0;Mailed check;1965;13352;0
4910-AQFFX;Male;0;1;1;9;1;Fiber optic;0;0;1;0;0;0;Month-to-month;1;Bank transfer (automatic);7935;66125;1
2154-KVJFF;Female;0;0;0;15;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;7975;111185;1
5360-LJCNJ;Female;0;1;0;71;1;Fiber optic;0;1;1;0;1;1;Two year;1;Bank transfer (automatic);10515;7555;0
2607-FBDFF;Male;0;0;0;1;1;DSL;0;0;0;1;0;0;Month-to-month;0;Credit card (automatic);49;49;0
9647-ERGBE;Female;0;1;1;30;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;10005;304615;1
3428-XZMAZ;Male;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;6935;6935;1
1100-DDVRV;Male;0;1;0;17;0;DSL;0;1;0;0;1;1;Month-to-month;1;Mailed check;498;83635;0
0378-TOVMS;Female;0;0;0;3;1;Fiber optic;0;0;0;1;0;1;Month-to-month;0;Electronic check;858;2722;1
4355-HBJHH;Male;0;1;1;67;1;DSL;1;0;1;0;1;1;Two year;1;Electronic check;797;52934;1
6728-WYQBC;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);2095;2095;0
9058-CBREO;Female;1;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;5055;5055;1
9029-FEGVJ;Female;1;1;0;32;1;Fiber optic;0;0;1;0;0;0;Month-to-month;0;Mailed check;793;2570;0
7216-KAOID;Male;0;1;1;41;1;No;0;0;0;0;0;0;One year;0;Bank transfer (automatic);195;7982;0
0318-QUUOB;Male;0;1;0;1;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;8055;8055;1
6145-NNPNO;Female;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);4415;4415;0
5520-FVEWJ;Female;0;1;1;12;1;Fiber optic;0;1;1;0;0;0;Month-to-month;1;Electronic check;845;9169;1
5339-TJFEK;Male;0;1;1;62;1;Fiber optic;1;1;0;0;1;1;Month-to-month;1;Electronic check;1055;64872;0
5572-ZDXHY;Female;0;0;0;22;1;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Mailed check;843;185565;1
2074-GUHPQ;Female;0;0;1;17;1;Fiber optic;0;1;1;1;0;0;Month-to-month;1;Credit card (automatic);927;155685;0
4625-XMOYM;Female;0;1;1;72;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);2625;198805;0
5827-MWCZK;Male;0;1;1;56;1;Fiber optic;0;1;0;1;1;0;Month-to-month;1;Credit card (automatic);9695;54322;0
1385-TQOZW;Female;0;0;0;9;1;No;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);2045;14755;0
5914-XRFQB;Male;0;1;0;72;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);1158;84249;0
4329-YPDDQ;Male;0;0;0;20;1;Fiber optic;1;1;1;1;1;1;Month-to-month;1;Bank transfer (automatic);1082;22037;0
4804-NCPET;Male;0;1;1;19;1;No;0;0;0;0;0;0;Two year;0;Mailed check;202;3874;0
3750-CKVKH;Male;0;0;0;2;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;6775;11665;1
5944-UGLLK;Male;0;0;0;53;0;DSL;0;0;1;1;1;1;One year;0;Credit card (automatic);549;304575;0
8063-GBATB;Female;1;0;0;27;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;8525;228725;1
7787-BNTZM;Male;0;0;0;6;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);2015;1305;0
2252-ISRNH;Male;0;1;1;9;1;Fiber optic;0;0;1;0;1;0;One year;1;Electronic check;9035;7679;0
9415-TPKRV;Female;0;1;1;8;1;DSL;0;1;0;0;0;0;Month-to-month;0;Electronic check;5575;4468;0
5322-TEUJK;Female;0;1;1;71;1;Fiber optic;1;1;1;1;1;1;Two year;0;Bank transfer (automatic);1146;810025;0
4547-KQRTM;Female;0;0;0;10;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Bank transfer (automatic);8005;8307;1
4877-EVATK;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;20;20;1
1866-DIOQZ;Female;0;1;0;71;0;DSL;1;1;1;1;1;1;One year;0;Bank transfer (automatic);668;468915;0
8375-KVTHK;Male;0;1;0;68;1;Fiber optic;0;1;0;1;1;1;One year;1;Electronic check;1003;675435;0
2697-NQBPF;Male;0;0;0;34;1;Fiber optic;0;1;0;1;1;1;Month-to-month;1;Electronic check;10535;354065;0
3709-OIJEA;Male;0;0;0;26;1;Fiber optic;0;1;1;1;0;0;One year;1;Electronic check;852;21846;0
7639-SUPCW;Female;0;0;0;22;1;DSL;1;0;0;0;0;0;Month-to-month;1;Credit card (automatic);488;10546;1
1386-ZIKUV;Male;0;0;0;7;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;1895;13055;0
0599-XNYDO;Female;0;1;0;20;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);698;154035;0
6377-WHAOX;Female;0;1;0;60;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;10615;641125;0
6855-VLGOS;Male;0;1;1;72;1;No;0;0;0;0;0;0;Two year;0;Electronic check;2055;143255;0
8999-XXGNS;Female;1;1;0;72;1;Fiber optic;0;1;1;0;1;1;One year;1;Credit card (automatic);10575;762985;0
8746-OQQRW;Male;0;0;0;4;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2525;1019;0
3181-MIZBN;Male;0;1;1;16;1;No;0;0;0;0;0;0;Month-to-month;0;Electronic check;1975;3134;0
0471-ARVMX;Female;1;1;0;62;1;Fiber optic;1;0;1;0;1;1;One year;1;Electronic check;10485;63129;0
7766-CLTIC;Female;0;0;0;10;1;DSL;0;0;0;1;0;1;Month-to-month;1;Mailed check;6095;62955;0
5650-YLIBA;Male;0;0;0;31;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;8115;264055;0
0825-CPPQH;Female;0;1;0;71;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);191;137245;0
9084-OAYKL;Male;0;0;0;58;1;No;0;0;0;0;0;0;Two year;0;Mailed check;208;121225;0
6122-LJADA;Male;0;1;1;70;1;DSL;1;1;1;1;1;1;Two year;1;Credit card (automatic);9015;623705;0
2400-XIWIO;Female;0;1;0;71;1;DSL;1;1;1;1;1;1;Two year;0;Electronic check;901;63109;0
7524-VRLPL;Male;1;0;0;69;1;DSL;1;0;1;1;0;1;Two year;0;Credit card (automatic);741;5031;0
1069-XAIEM;Female;1;0;0;1;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;8505;8505;1
7569-NMZYQ;Female;0;1;1;72;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);11875;867245;0
5201-USSQZ;Female;0;1;0;26;1;Fiber optic;0;0;0;1;0;1;Month-to-month;0;Credit card (automatic);859;219645;0
2105-PHWON;Female;0;1;0;33;1;Fiber optic;0;0;1;1;0;1;Month-to-month;1;Credit card (automatic);95;300815;0
1494-EJZDW;Female;0;1;1;10;1;No;0;0;0;0;0;0;Two year;0;Mailed check;2015;2208;0
4884-TVUQF;Female;1;0;0;57;1;Fiber optic;1;0;1;1;0;1;Two year;0;Credit card (automatic);1013;57796;0
8003-EWNDZ;Female;0;0;0;10;1;No;0;0;0;0;0;0;Month-to-month;1;Electronic check;212;22265;0
1897-RCFUM;Female;0;1;1;39;1;No;0;0;0;0;0;0;One year;1;Mailed check;242;9146;0
9256-JTBNZ;Female;0;0;0;11;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);203;2463;0
4658-HCOHW;Female;0;1;1;21;1;Fiber optic;0;1;1;1;1;1;Month-to-month;1;Electronic check;1028;211015;1
2211-RMNHO;Female;0;1;1;68;1;DSL;0;1;1;1;1;1;Two year;0;Bank transfer (automatic);853;5560;0
2432-TFSMK;Male;0;0;0;18;1;Fiber optic;0;0;1;0;1;0;One year;1;Credit card (automatic);896;1633;0
3440-JPSCL;Female;0;0;0;6;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Mailed check;9995;54765;1
4929-ROART;Male;0;0;0;18;1;DSL;1;0;0;0;0;0;Month-to-month;0;Mailed check;5625;96985;0
1834-ABKHQ;Female;0;1;1;52;1;DSL;0;0;1;0;0;0;One year;1;Bank transfer (automatic);5095;261065;0
1741-WTPON;Male;0;1;1;56;1;Fiber optic;1;1;1;1;1;1;Two year;0;Mailed check;11585;65679;0
3932-IJWDZ;Male;0;0;0;45;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Bank transfer (automatic);10365;474785;0
1240-HCBOH;Female;0;0;0;67;1;No;0;0;0;0;0;0;Two year;1;Mailed check;261;175955;0
3594-KADLU;Male;0;1;0;3;0;DSL;1;0;0;1;0;0;Month-to-month;0;Mailed check;351;1011;0
8065-BVEPF;Male;1;0;0;65;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Bank transfer (automatic);991;649615;0
3796-ENZGF;Male;0;1;0;63;1;DSL;0;1;0;1;0;1;Two year;0;Mailed check;6725;423415;0
1734-ZMNTZ;Female;0;1;1;11;1;No;0;0;0;0;0;0;Two year;0;Mailed check;25;3007;0
2853-CWQFQ;Male;0;0;1;1;1;DSL;0;0;0;1;0;1;Month-to-month;1;Mailed check;5955;5955;0
0813-TAXXS;Male;0;0;0;55;1;DSL;0;0;1;0;1;1;Two year;1;Bank transfer (automatic);778;432335;0
2519-TWKFS;Male;0;1;1;25;1;DSL;0;0;0;1;0;0;One year;1;Mailed check;551;14661;0
