months_as_customer;age;policy_csl;policy_deductable;policy_annual_premium;umbrella_limit;insured_sex;insured_education_level;insured_occupation;insured_hobbies;insured_relationship;capital-gains;capital-loss;incident_type;collision_type;incident_severity;authorities_contacted;incident_hour_of_the_day;number_of_vehicles_involved;property_damage;bodily_injuries;witnesses;police_report_available;total_claim_amount;injury_claim;property_claim;vehicle_claim;auto_year;fraud
255;43;500/1000;500;984.02;0;FEMALE;JD;transport-moving;board-games;unmarried;75800;0;Multi-vehicle Collision;Side Collision;Major Damage;Fire;14;2;Not Defined;2;2;Not Defined;74700;7470;14940;52290;2007;Y
103;26;100/300;500;1354.83;0;MALE;MD;tech-support;sleeping;husband;66300;0;Multi-vehicle Collision;Front Collision;Minor Damage;Police;14;2;NO;2;2;Not Defined;40600;4060;4060;32480;2010;N
97;28;100/300;1000;830.31;0;MALE;JD;farming-fishing;video-games;husband;0;-32600;Single Vehicle Collision;Rear Collision;Total Loss;Ambulance;22;1;Not Defined;1;0;Not Defined;45270;10060;10060;25150;2006;N
214;36;100/300;2000;987.42;7000000;FEMALE;Associate;machine-op-inspct;kayaking;own-child;0;0;Multi-vehicle Collision;Front Collision;Minor Damage;Ambulance;17;3;NO;0;3;Not Defined;47080;4280;8560;34240;2006;N
438;57;500/1000;500;1119.29;0;FEMALE;MD;machine-op-inspct;chess;husband;0;0;Single Vehicle Collision;Side Collision;Minor Damage;Police;14;1;Not Defined;0;0;NO;40700;4070;4070;32560;2000;Y
87;27;100/300;500;1048.39;0;FEMALE;Masters;transport-moving;polo;own-child;0;0;Single Vehicle Collision;Side Collision;Minor Damage;Police;2;1;Not Defined;2;1;YES;34650;6300;3150;25200;1996;N
27;28;500/1000;1000;1074.47;0;MALE;MD;protective-serv;camping;wife;0;0;Parked Car;Not Defined;Trivial Damage;Police;4;1;Not Defined;2;0;Not Defined;3200;400;400;2400;2012;N
206;42;500/1000;1000;1230.76;0;MALE;High School;machine-op-inspct;yachting;unmarried;0;-74200;Single Vehicle Collision;Rear Collision;Major Damage;Fire;2;1;Not Defined;1;1;NO;78980;7180;14360;57440;1997;Y
127;31;500/1000;500;1255.02;0;MALE;Associate;sales;reading;not-in-family;58200;0;Parked Car;Not Defined;Minor Damage;None;10;1;YES;1;0;NO;6160;560;1120;4480;1996;N
422;60;100/300;1000;1555.52;0;FEMALE;MD;machine-op-inspct;hiking;own-child;43600;-67800;Single Vehicle Collision;Front Collision;Major Damage;Ambulance;11;1;YES;1;1;NO;85250;15500;7750;62000;1999;N
303;50;100/300;2000;836.11;5000000;MALE;Masters;sales;camping;not-in-family;0;0;Multi-vehicle Collision;Side Collision;Major Damage;Fire;1;4;YES;1;2;NO;72840;12140;6070;54630;2010;N
228;40;100/300;500;1450.98;0;MALE;Associate;exec-managerial;base-jumping;husband;43700;0;Parked Car;Not Defined;Trivial Damage;Police;20;1;Not Defined;0;2;NO;6050;1100;1100;3850;2010;N
239;39;250/500;2000;625.08;0;FEMALE;JD;protective-serv;hiking;wife;44200;-37000;Single Vehicle Collision;Front Collision;Major Damage;Fire;10;1;NO;2;3;YES;87890;15980;7990;63920;2014;Y
330;47;100/300;2000;1133.27;0;FEMALE;High School;craft-repair;chess;wife;0;-56400;Multi-vehicle Collision;Side Collision;Total Loss;Other;20;2;Not Defined;0;2;YES;60500;11000;5500;44000;1999;Y
128;35;500/1000;500;1366.6;0;FEMALE;MD;machine-op-inspct;kayaking;other-relative;0;0;Multi-vehicle Collision;Front Collision;Minor Damage;Fire;10;3;Not Defined;2;1;NO;88220;16040;16040;56140;2008;N
147;37;500/1000;1000;1439.9;6000000;FEMALE;Associate;prof-specialty;video-games;husband;0;-48400;Multi-vehicle Collision;Rear Collision;Total Loss;Other;2;2;NO;1;2;NO;53680;9760;4880;39040;2004;N
287;45;500/1000;1000;1230.69;0;MALE;Masters;transport-moving;golf;not-in-family;0;-54600;Single Vehicle Collision;Front Collision;Minor Damage;Fire;19;1;NO;0;2;NO;53800;5380;5380;43040;2006;N
142;29;100/300;2000;1307.68;0;FEMALE;MD;craft-repair;dancing;husband;0;-48500;Single Vehicle Collision;Rear Collision;Major Damage;Police;10;1;YES;1;2;NO;54360;4530;9060;40770;1995;Y
162;35;500/1000;2000;1124.69;0;FEMALE;Masters;handlers-cleaners;bungie-jumping;husband;0;0;Single Vehicle Collision;Side Collision;Major Damage;Police;14;1;YES;0;3;YES;54340;9880;4940;39520;2001;N
140;35;100/300;1000;1520.78;0;FEMALE;High School;craft-repair;chess;wife;0;-42900;Parked Car;Not Defined;Trivial Damage;None;5;1;Not Defined;0;2;YES;2860;520;260;2080;1997;Y
106;28;100/300;2000;1609.11;0;MALE;High School;craft-repair;polo;own-child;0;0;Vehicle Theft;Not Defined;Minor Damage;Police;8;1;YES;2;1;YES;5490;0;1220;4270;1999;N
292;45;500/1000;1000;1358.91;0;MALE;Masters;craft-repair;dancing;unmarried;0;0;Vehicle Theft;Not Defined;Trivial Damage;Police;4;1;NO;0;2;Not Defined;7370;670;1340;5360;1997;N
34;34;500/1000;500;1295.87;0;FEMALE;PhD;priv-house-serv;chess;husband;0;0;Multi-vehicle Collision;Side Collision;Major Damage;Ambulance;4;3;Not Defined;1;0;NO;50800;5080;5080;40640;1997;Y
290;48;250/500;500;1161.03;5000000;MALE;Associate;adm-clerical;video-games;not-in-family;45300;0;Multi-vehicle Collision;Side Collision;Minor Damage;Fire;20;2;Not Defined;1;1;Not Defined;41520;5190;5190;31140;2014;N
182;38;500/1000;2000;1441.06;0;FEMALE;Masters;armed-forces;movies;husband;53800;-78300;Single Vehicle Collision;Side Collision;Total Loss;Police;18;1;Not Defined;2;3;YES;89650;8150;16300;65200;2005;N
362;55;100/300;1000;1097.99;0;FEMALE;JD;other-service;base-jumping;unmarried;44400;-71500;Multi-vehicle Collision;Rear Collision;Total Loss;Police;0;3;NO;0;3;NO;39690;0;0;39690;1998;N
143;32;500/1000;1000;1464.42;0;FEMALE;High School;exec-managerial;golf;husband;79900;0;Single Vehicle Collision;Rear Collision;Major Damage;Ambulance;1;1;Not Defined;2;0;NO;62260;5660;5660;50940;1995;N
183;38;250/500;500;1543.68;0;FEMALE;Masters;prof-specialty;paintball;not-in-family;20200;0;Single Vehicle Collision;Side Collision;Major Damage;Police;17;1;NO;0;1;YES;51920;9440;4720;37760;2001;Y
254;40;250/500;500;1390.89;5000000;MALE;College;armed-forces;bungie-jumping;wife;0;-74400;Single Vehicle Collision;Front Collision;Minor Damage;Other;23;1;Not Defined;2;2;Not Defined;53460;9720;4860;38880;2009;N
249;43;100/300;2000;1148.58;0;FEMALE;MD;adm-clerical;golf;not-in-family;0;-71200;Multi-vehicle Collision;Rear Collision;Total Loss;Fire;4;3;YES;2;1;YES;57100;5710;5710;45680;2014;N
169;36;250/500;500;1616.26;0;MALE;High School;exec-managerial;yachting;unmarried;50700;-57600;Multi-vehicle Collision;Front Collision;Total Loss;Ambulance;0;3;NO;2;3;Not Defined;77440;14080;7040;56320;2004;N
235;40;500/1000;500;1398.94;0;MALE;College;craft-repair;bungie-jumping;husband;0;0;Single Vehicle Collision;Side Collision;Minor Damage;Ambulance;11;1;NO;1;2;NO;68300;6830;13660;47810;2003;N
112;32;500/1000;1000;1238.92;0;MALE;Associate;other-service;base-jumping;other-relative;57800;-53700;Parked Car;Not Defined;Trivial Damage;None;4;1;Not Defined;0;2;Not Defined;5060;460;920;3680;2012;N
16;32;100/300;1000;968.46;0;MALE;MD;tech-support;chess;not-in-family;50800;-66200;Multi-vehicle Collision;Side Collision;Total Loss;Ambulance;0;3;Not Defined;0;2;Not Defined;59400;6600;13200;39600;1995;Y
128;31;100/300;500;1045.12;0;FEMALE;High School;transport-moving;cross-fit;other-relative;0;-28300;Multi-vehicle Collision;Side Collision;Major Damage;Ambulance;2;3;NO;0;2;Not Defined;69930;0;15540;54390;2013;Y
103;27;100/300;1000;1537.33;0;FEMALE;College;handlers-cleaners;board-games;husband;0;-74800;Multi-vehicle Collision;Front Collision;Minor Damage;Police;11;3;YES;1;1;NO;77700;7770;15540;54390;2008;N
356;54;500/1000;500;912.3;0;MALE;College;prof-specialty;yachting;wife;58500;-44000;Multi-vehicle Collision;Front Collision;Major Damage;Other;23;3;NO;2;1;Not Defined;68750;12500;12500;43750;2007;Y
109;29;100/300;2000;1007.28;6000000;FEMALE;High School;adm-clerical;movies;husband;0;0;Multi-vehicle Collision;Side Collision;Minor Damage;Police;17;3;NO;1;3;YES;91080;16560;16560;57960;1995;N
2;20;500/1000;1000;1189.98;4000000;FEMALE;High School;craft-repair;golf;other-relative;0;-54700;Single Vehicle Collision;Side Collision;Minor Damage;Other;22;1;NO;1;3;YES;48360;4030;8060;36270;2000;N
198;34;250/500;1000;1576.41;0;MALE;Associate;handlers-cleaners;kayaking;other-relative;0;-55100;Single Vehicle Collision;Side Collision;Major Damage;Other;18;1;YES;1;1;YES;95000;9500;9500;76000;2001;N
107;32;100/300;500;1172.82;4000000;MALE;Associate;machine-op-inspct;yachting;other-relative;82100;0;Vehicle Theft;Not Defined;Trivial Damage;Police;8;1;Not Defined;1;3;NO;3900;780;390;2730;2010;N
252;39;500/1000;500;1312.22;9000000;MALE;High School;transport-moving;cross-fit;other-relative;0;-33300;Multi-vehicle Collision;Front Collision;Minor Damage;Other;15;3;Not Defined;0;3;NO;59400;11880;5940;41580;2010;Y
303;43;500/1000;1000;671.01;7000000;FEMALE;Associate;machine-op-inspct;camping;other-relative;42900;-61500;Single Vehicle Collision;Rear Collision;Minor Damage;Fire;20;1;Not Defined;2;0;Not Defined;60210;6690;6690;46830;2013;N
101;32;250/500;500;895.14;0;MALE;JD;sales;video-games;other-relative;52600;-30400;Single Vehicle Collision;Front Collision;Minor Damage;Ambulance;4;1;Not Defined;0;3;YES;43600;8720;4360;30520;2010;N
446;57;100/300;2000;1373.21;0;MALE;College;adm-clerical;sleeping;unmarried;42700;-64900;Multi-vehicle Collision;Front Collision;Total Loss;Police;10;3;NO;0;0;NO;62800;6280;12560;43960;2012;N
330;48;250/500;1000;1625.65;0;MALE;College;farming-fishing;skydiving;husband;0;0;Single Vehicle Collision;Side Collision;Major Damage;Ambulance;10;1;YES;1;3;Not Defined;59500;11900;5950;41650;2006;N
211;37;250/500;2000;1295.63;4000000;FEMALE;PhD;armed-forces;skydiving;not-in-family;42200;-33800;Multi-vehicle Collision;Front Collision;Total Loss;Police;22;3;YES;1;0;Not Defined;53460;5940;5940;41580;2009;N
172;33;100/300;1000;1459.96;6000000;FEMALE;High School;adm-clerical;reading;wife;41300;-42000;Multi-vehicle Collision;Side Collision;Total Loss;Ambulance;15;3;NO;0;1;NO;41690;7580;7580;26530;1999;N
316;46;100/300;500;1219.94;7000000;FEMALE;Masters;prof-specialty;paintball;wife;0;-51000;Single Vehicle Collision;Side Collision;Minor Damage;Ambulance;13;1;Not Defined;0;1;YES;63100;6310;12620;44170;2000;N
435;60;500/1000;500;1064.49;5000000;MALE;Associate;priv-house-serv;chess;other-relative;73500;-43300;Single Vehicle Collision;Front Collision;Total Loss;Ambulance;23;1;NO;2;1;Not Defined;62880;5240;10480;47160;2007;Y
344;51;100/300;1000;959.83;0;FEMALE;Masters;sales;paintball;not-in-family;0;-38700;Multi-vehicle Collision;Side Collision;Major Damage;Fire;18;3;Not Defined;2;2;YES;75400;17400;11600;46400;2006;Y
204;40;250/500;2000;1767.02;0;MALE;JD;machine-op-inspct;hiking;husband;0;-49300;Single Vehicle Collision;Rear Collision;Total Loss;Ambulance;7;1;YES;1;1;NO;46200;4200;8400;33600;1997;N
278;47;500/1000;500;1285.01;0;MALE;Masters;machine-op-inspct;sleeping;not-in-family;0;-39800;Single Vehicle Collision;Rear Collision;Major Damage;Ambulance;21;1;NO;2;2;YES;58500;5850;5850;46800;2010;N
434;57;500/1000;2000;1422.95;0;MALE;JD;transport-moving;bungie-jumping;husband;0;0;Multi-vehicle Collision;Rear Collision;Major Damage;Other;15;3;NO;1;3;NO;66240;11040;11040;44160;2003;N
209;36;100/300;2000;1223.39;0;FEMALE;MD;craft-repair;camping;wife;0;0;Multi-vehicle Collision;Rear Collision;Total Loss;Ambulance;17;3;Not Defined;1;3;Not Defined;65440;8180;8180;49080;2014;N
250;43;500/1000;2000;1539.06;0;MALE;Masters;sales;exercise;other-relative;37800;0;Single Vehicle Collision;Front Collision;Minor Damage;Fire;2;1;NO;0;3;Not Defined;64200;10700;10700;42800;2002;N
61;25;100/300;2000;988.06;0;FEMALE;Masters;other-service;dancing;not-in-family;0;0;Multi-vehicle Collision;Rear Collision;Minor Damage;Ambulance;1;3;YES;1;0;NO;32320;4040;4040;24240;2000;N
80;28;500/1000;1000;1740.57;0;FEMALE;College;farming-fishing;golf;wife;0;-18600;Single Vehicle Collision;Rear Collision;Major Damage;Police;3;1;Not Defined;0;1;Not Defined;33480;3720;3720;26040;2011;N
25;38;250/500;1000;1540.91;7000000;MALE;College;adm-clerical;polo;wife;40900;0;Vehicle Theft;Not Defined;Trivial Damage;None;0;1;NO;1;1;YES;4320;480;960;2880;1995;N
4;29;250/500;500;1381.88;5000000;MALE;High School;tech-support;exercise;other-relative;0;-77800;Vehicle Theft;Not Defined;Trivial Damage;Police;4;1;NO;0;2;Not Defined;4200;840;420;2940;2008;N
32;29;100/300;500;1446.98;0;MALE;MD;adm-clerical;sleeping;own-child;0;-45700;Multi-vehicle Collision;Front Collision;Minor Damage;Ambulance;11;3;YES;2;0;NO;57970;10540;5270;42160;2006;N
125;31;500/1000;500;1220.86;0;MALE;JD;other-service;paintball;husband;55400;-40400;Parked Car;Not Defined;Trivial Damage;None;4;1;YES;1;2;Not Defined;4320;0;960;3360;2003;N
276;45;500/1000;500;948.1;0;FEMALE;High School;machine-op-inspct;reading;wife;44500;-61400;Multi-vehicle Collision;Front Collision;Minor Damage;Fire;11;3;Not Defined;0;2;Not Defined;69300;13860;6930;48510;2010;N
148;30;100/300;500;1471.24;0;FEMALE;Masters;farming-fishing;camping;own-child;57500;-93600;Multi-vehicle Collision;Side Collision;Minor Damage;Police;4;3;NO;2;2;NO;32480;4060;4060;24360;1997;N
222;38;100/300;2000;1157.97;0;MALE;MD;machine-op-inspct;hiking;not-in-family;0;-64500;Single Vehicle Collision;Front Collision;Total Loss;Police;20;1;Not Defined;2;2;YES;60480;6720;6720;47040;2001;N
32;38;250/500;2000;566.11;5000000;MALE;Associate;armed-forces;polo;unmarried;0;0;Parked Car;Not Defined;Trivial Damage;Police;22;1;YES;0;0;NO;2640;440;440;1760;2015;N
78;27;500/1000;500;1060.88;0;MALE;JD;other-service;skydiving;other-relative;0;-66500;Parked Car;Not Defined;Trivial Damage;Police;4;1;NO;0;3;NO;6050;550;1100;4400;2009;N
238;43;250/500;1000;1524.45;4000000;MALE;High School;handlers-cleaners;chess;wife;0;-44800;Multi-vehicle Collision;Rear Collision;Total Loss;Ambulance;21;4;NO;0;0;NO;42700;4270;4270;34160;1995;Y
313;47;250/500;1000;1556.17;0;MALE;College;prof-specialty;reading;wife;63900;-53300;Single Vehicle Collision;Front Collision;Major Damage;Ambulance;20;1;YES;1;3;NO;40260;3660;7320;29280;1996;Y
334;50;500/1000;500;1216.24;0;MALE;Masters;priv-house-serv;polo;wife;26700;-47200;Single Vehicle Collision;Rear Collision;Major Damage;Fire;7;1;NO;2;0;Not Defined;50000;5000;10000;35000;2008;N
190;35;250/500;500;1484.72;5000000;FEMALE;High School;tech-support;golf;husband;0;0;Parked Car;Not Defined;Trivial Damage;None;4;1;NO;0;1;NO;3840;640;320;2880;1998;N
194;41;250/500;500;1203.81;0;MALE;JD;transport-moving;video-games;not-in-family;52500;-51300;Multi-vehicle Collision;Rear Collision;Minor Damage;Police;17;3;Not Defined;0;2;Not Defined;95900;13700;20550;61650;1999;N
290;47;250/500;1000;1393.34;0;MALE;High School;exec-managerial;bungie-jumping;other-relative;0;-61400;Multi-vehicle Collision;Side Collision;Minor Damage;Ambulance;20;3;YES;1;3;YES;56160;6240;12480;37440;2002;N
26;42;100/300;1000;1484.48;0;MALE;PhD;armed-forces;sleeping;not-in-family;50700;-36300;Single Vehicle Collision;Side Collision;Major Damage;Police;10;1;NO;2;3;Not Defined;63030;5730;11460;45840;1996;N
254;41;250/500;500;1581.27;5000000;FEMALE;PhD;handlers-cleaners;skydiving;own-child;42200;-48000;Single Vehicle Collision;Front Collision;Minor Damage;Police;8;1;YES;2;2;NO;63470;5770;11540;46160;1999;N
199;38;250/500;1000;1281.25;0;FEMALE;High School;tech-support;movies;other-relative;0;-53100;Single Vehicle Collision;Front Collision;Major Damage;Police;6;1;Not Defined;0;2;NO;44440;8080;4040;32320;2007;Y
137;35;250/500;500;1667.83;0;MALE;JD;prof-specialty;paintball;husband;48500;-67400;Parked Car;Not Defined;Minor Damage;Police;4;1;YES;1;1;NO;6600;1200;1200;4200;2005;N
134;36;250/500;1000;1497.41;0;MALE;PhD;machine-op-inspct;kayaking;husband;14100;-44500;Multi-vehicle Collision;Side Collision;Minor Damage;Ambulance;17;3;NO;2;0;YES;77200;9650;9650;57900;1996;N
73;30;100/300;500;803.36;0;FEMALE;High School;protective-serv;reading;husband;0;0;Multi-vehicle Collision;Rear Collision;Total Loss;Other;15;3;Not Defined;0;0;YES;57000;0;11400;45600;2013;N
289;45;250/500;2000;1221.41;0;FEMALE;Masters;farming-fishing;movies;wife;46700;-72500;Vehicle Theft;Not Defined;Trivial Damage;Police;9;1;NO;2;1;NO;2700;300;300;2100;2006;N
176;36;250/500;500;1865.83;5000000;MALE;College;transport-moving;kayaking;unmarried;32800;-50600;Single Vehicle Collision;Rear Collision;Total Loss;Police;17;1;Not Defined;2;1;YES;47300;4300;8600;34400;2006;N
145;37;250/500;2000;1434.27;0;FEMALE;Associate;tech-support;sleeping;unmarried;0;-35900;Single Vehicle Collision;Rear Collision;Major Damage;Other;13;1;Not Defined;2;3;Not Defined;55110;5010;10020;40080;2002;N
164;31;500/1000;500;1114.68;0;FEMALE;Associate;other-service;reading;husband;44500;-55900;Vehicle Theft;Not Defined;Trivial Damage;Police;5;1;YES;1;0;NO;4320;480;480;3360;2002;N
186;38;250/500;2000;1218.56;0;FEMALE;Masters;transport-moving;video-games;husband;39300;-60300;Multi-vehicle Collision;Front Collision;Total Loss;Police;23;3;YES;2;2;Not Defined;68760;11460;5730;51570;1998;Y
85;31;250/500;2000;1234.69;9000000;FEMALE;MD;tech-support;paintball;husband;0;0;Multi-vehicle Collision;Front Collision;Major Damage;Other;1;2;NO;2;1;Not Defined;74400;14880;7440;52080;2003;Y
162;33;250/500;500;964.92;0;FEMALE;Associate;exec-managerial;base-jumping;other-relative;45700;0;Multi-vehicle Collision;Rear Collision;Major Damage;Fire;17;4;NO;2;1;NO;35300;3530;3530;28240;1996;Y
396;57;500/1000;500;1351.72;0;MALE;High School;tech-support;camping;wife;0;-49400;Parked Car;Not Defined;Minor Damage;None;3;1;YES;1;3;Not Defined;2640;480;480;1680;2000;N
270;41;250/500;1000;817.28;0;MALE;High School;sales;cross-fit;unmarried;62200;0;Multi-vehicle Collision;Rear Collision;Total Loss;Ambulance;17;3;Not Defined;1;1;NO;60190;4630;9260;46300;2014;Y
168;39;500/1000;1000;1389.59;0;FEMALE;Masters;machine-op-inspct;exercise;own-child;0;-42600;Multi-vehicle Collision;Rear Collision;Major Damage;Fire;23;3;YES;1;3;NO;41580;3780;7560;30240;2015;Y
274;45;250/500;1000;1353.53;0;FEMALE;JD;tech-support;cross-fit;unmarried;54700;-47900;Single Vehicle Collision;Side Collision;Minor Damage;Ambulance;13;1;YES;0;0;NO;58500;11700;0;46800;1995;Y
263;43;500/1000;1000;1294.04;0;FEMALE;Masters;handlers-cleaners;movies;not-in-family;0;0;Single Vehicle Collision;Rear Collision;Minor Damage;Fire;17;1;YES;2;3;YES;79320;13220;6610;59490;1997;N
152;33;100/300;1000;840.81;0;FEMALE;High School;farming-fishing;chess;husband;0;0;Single Vehicle Collision;Rear Collision;Minor Damage;Ambulance;2;1;YES;0;2;Not Defined;82610;7510;7510;67590;2002;Y
46;41;100/300;2000;998.19;0;FEMALE;MD;priv-house-serv;video-games;husband;43700;-66300;Multi-vehicle Collision;Rear Collision;Total Loss;Ambulance;23;3;NO;1;3;Not Defined;78600;13100;19650;45850;2004;Y
276;46;100/300;2000;1090.32;0;MALE;College;handlers-cleaners;chess;husband;0;-70400;Single Vehicle Collision;Front Collision;Minor Damage;Ambulance;17;1;NO;1;2;Not Defined;51390;5710;5710;39970;2007;Y
234;44;500/1000;500;1780.67;0;MALE;Associate;other-service;exercise;other-relative;0;0;Single Vehicle Collision;Side Collision;Major Damage;Ambulance;3;1;NO;1;0;NO;70200;7020;7020;56160;2012;Y
64;30;250/500;2000;1681.01;0;MALE;JD;protective-serv;base-jumping;own-child;0;-51100;Parked Car;Not Defined;Minor Damage;None;16;1;NO;2;1;NO;4900;490;1470;2940;2015;N
456;62;250/500;1000;1395.77;0;FEMALE;MD;protective-serv;chess;own-child;82600;-49500;Multi-vehicle Collision;Side Collision;Major Damage;Other;13;3;Not Defined;1;3;NO;66480;5540;11080;49860;2012;Y
58;23;500/1000;2000;1471.44;5000000;MALE;High School;transport-moving;reading;own-child;57500;0;Single Vehicle Collision;Rear Collision;Major Damage;Fire;8;1;NO;2;1;NO;50380;4580;9160;36640;2007;Y
475;61;500/1000;500;1265.72;0;FEMALE;Masters;handlers-cleaners;paintball;wife;0;-59500;Single Vehicle Collision;Front Collision;Major Damage;Fire;23;1;YES;0;2;Not Defined;64350;9900;9900;44550;1998;N
96;29;250/500;1000;1274.7;5000000;MALE;College;prof-specialty;hiking;other-relative;47500;-58700;Multi-vehicle Collision;Rear Collision;Major Damage;Ambulance;15;3;YES;2;3;YES;55400;5540;11080;38780;2004;Y
99;28;100/300;500;1330.39;0;MALE;MD;prof-specialty;basketball;wife;0;0;Single Vehicle Collision;Front Collision;Total Loss;Other;3;1;NO;2;2;YES;49900;4990;9980;34930;1998;N
38;28;500/1000;500;1122.95;4000000;MALE;Masters;priv-house-serv;golf;other-relative;78000;0;Multi-vehicle Collision;Side Collision;Minor Damage;Ambulance;4;3;NO;0;3;YES;74880;12480;12480;49920;2000;N
259;44;250/500;2000;1655.79;0;FEMALE;Masters;exec-managerial;exercise;husband;0;0;Single Vehicle Collision;Front Collision;Minor Damage;Other;8;1;YES;0;0;YES;105820;16280;16280;73260;2002;N
241;43;250/500;1000;935.77;0;MALE;Associate;prof-specialty;golf;own-child;0;-36000;Vehicle Theft;Not Defined;Trivial Damage;Police;21;1;NO;1;0;YES;7150;1300;650;5200;2003;N
